date,open,high,low,close,volume,ticker,change
2019-12-30,7644.8999,7644.8999,7587.1001,7587.1001,304247900.0,^FTSE,0.00592652214051914
2019-12-27,7632.2002,7665.3999,7622.5,7644.8999,311117100.0,^FTSE,0.00761816757894107
2019-12-24,7623.6001,7636.2002,7608.2002,7632.2002,185671600.0,^FTSE,-0.00166119899097694
2019-12-23,7582.5,7628.2002,7559.6001,7623.6001,539145700.0,^FTSE,-0.00112681792597635
2019-12-20,7573.7998,7599.5,7564.6001,7582.5,1159724000.0,^FTSE,-0.00539116683205876
2019-12-19,7540.7998,7575.8999,7526.1001,7573.7998,661933000.0,^FTSE,-0.00114740520936374
2019-12-18,7525.2998,7557.1001,7515.2002,7540.7998,679287600.0,^FTSE,-0.0043571259963856
2019-12-17,7519.1001,7537.7002,7497.2002,7525.2998,1096514900.0,^FTSE,-0.00205548488371221
2019-12-16,7353.3999,7552.7002,7353.2002,7519.1001,1045291600.0,^FTSE,-0.000823847576145731
2019-12-13,7273.5,7429.0,7223.3999,7353.3999,1906667700.0,^FTSE,-0.022037238206205
2019-12-12,7216.2998,7307.3999,7216.1001,7273.5,727087300.0,^FTSE,-0.0108657085275615
2019-12-11,7213.7998,7250.7002,7195.5,7216.2998,820837400.0,^FTSE,-0.00786419192960752
2019-12-10,7233.8999,7234.3999,7137.7998,7213.7998,703527300.0,^FTSE,-0.000346437934854116
2019-12-09,7239.7002,7255.7002,7217.7998,7233.8999,619399300.0,^FTSE,0.00278634014767087
2019-12-06,7137.8999,7241.5,7137.8999,7239.7002,516373000.0,^FTSE,0.000801821988164253
2019-12-05,7188.5,7194.7998,7131.2002,7137.8999,650618500.0,^FTSE,-0.01406139718327
2019-12-04,7158.7998,7190.0,7139.8999,7188.5,688011100.0,^FTSE,0.00708893381931563
2019-12-03,7285.8999,7285.8999,7134.8999,7158.7998,824932200.0,^FTSE,-0.00413162690408297
2019-12-02,7346.5,7400.2998,7277.0,7285.8999,928558400.0,^FTSE,0.0177543867059951
2019-11-29,7416.3999,7421.3999,7346.5,7346.5,627336500.0,^FTSE,0.00831744888507169
2019-11-28,7429.7998,7429.7998,7385.2998,7416.3999,605369500.0,^FTSE,0.00951472129585529
2019-11-27,7403.1001,7446.0,7400.3999,7429.7998,626246700.0,^FTSE,0.00180679307759535
2019-11-26,7396.2998,7421.2998,7385.0,7403.1001,1058651500.0,^FTSE,-0.00359359615584798
2019-11-25,7326.7998,7401.7998,7326.7998,7396.2998,570982800.0,^FTSE,-0.000918574638751668
2019-11-22,7238.6001,7343.2998,7238.5,7326.7998,611242800.0,^FTSE,-0.00939659044107433
2019-11-21,7262.5,7262.5,7197.2998,7238.6001,608185000.0,^FTSE,-0.0120379568717027
2019-11-20,7323.7998,7323.7998,7219.1001,7262.5,814232500.0,^FTSE,0.00330172957061126
2019-11-19,7307.7002,7404.5,7307.7002,7323.7998,605672300.0,^FTSE,0.00844059208261605
2020-04-09,24181.3203,24308.6895,24045.1797,24300.3301,1725334600.0,^HSI,
2020-04-08,24191.3203,24191.3203,23897.4004,23970.3691,1840854100.0,^HSI,-0.0135784575206244
2020-04-07,24093.0508,24262.0098,23796.0293,24253.2891,2535034600.0,^HSI,0.0118029054462914
2020-04-06,23558.8301,23832.9297,23271.4707,23749.1191,1834036600.0,^HSI,-0.0207876959665648
2020-04-03,23072.9492,23236.1094,23030.5801,23236.1094,1870630600.0,^HSI,-0.0216012096212865
2020-04-02,22838.6699,23280.0605,22756.1309,23280.0605,2560937400.0,^HSI,0.00189149995997173
2020-04-01,23365.9004,23540.0098,22947.6406,23085.7891,2879977600.0,^HSI,-0.00834496972205023
2020-03-31,23613.2695,23627.5293,23238.0391,23603.4805,2876326600.0,^HSI,0.0224246785655682
2020-03-30,23020.8496,23491.5098,22973.3301,23175.1094,2553435900.0,^HSI,-0.0181486412565299
2020-03-27,23768.4102,23791.1992,23354.0098,23484.2793,2199674300.0,^HSI,0.0133406015334709
2020-03-26,23604.8301,23604.8301,23163.6699,23352.3398,2519508100.0,^HSI,-0.00561820519652889
2020-03-25,23255.9102,23569.4492,23062.2305,23527.1895,3605374900.0,^HSI,0.00748745956497254
2020-03-24,22497.5703,22753.0098,22383.25,22663.4902,3614066700.0,^HSI,-0.0367106874367633
2020-03-23,21696.1309,21696.1309,21696.1309,21696.1309,0.0,^HSI,-0.0426835977805395
2020-03-20,22147.3398,22805.0703,22147.3398,22805.0703,4528187900.0,^HSI,0.051112311458261
2020-03-19,22221.3809,22380.3398,21139.2598,21709.1309,5628397600.0,^HSI,-0.0480568305899938
2020-03-18,23023.3398,23425.0293,22167.4199,22291.8203,4217153600.0,^HSI,0.0268407520634555
2020-03-17,23001.7598,23401.1992,22676.4609,23263.7305,3637973700.0,^HSI,0.0435994094210423
2020-03-16,23317.8105,23631.5293,22842.25,23063.5703,4067029300.0,^HSI,-0.00860395971316819
2020-03-13,22519.3203,24184.4805,22519.3203,24032.9102,5495155700.0,^HSI,0.0420290478616834
2020-03-12,24657.6699,24657.6699,24117.9395,24309.0703,3748928400.0,^HSI,0.0114909138219974
2020-03-11,25459.9609,25493.2305,25140.3809,25231.6094,2627625600.0,^HSI,0.0379504065196603
2020-03-10,25285.6797,25578.6094,24978.9707,25392.5098,3225661100.0,^HSI,0.00637693765186453
2020-03-09,25134.0195,25321.2793,24948.3809,25040.4609,4677892400.0,^HSI,-0.0138642813480376
2020-03-06,26397.7793,26408.8008,26084.2305,26146.6699,2646519300.0,^HSI,0.0441768625752412
2020-03-05,26348.1602,26805.5801,26315.3594,26767.8691,2522843200.0,^HSI,0.023758253053862
2020-03-04,26321.5605,26372.4805,26038.3906,26222.0703,1957062400.0,^HSI,-0.0203900728130803
2020-03-03,26419.1309,26527.75,26233.3906,26284.8203,2136295000.0,^HSI,0.00239302233889593
2020-03-02,26077.7305,26375.9102,26077.7305,26291.6797,2201535600.0,^HSI,0.000260964310264011
2020-02-28,26249.0605,26313.5508,25989.4102,26129.9297,3191426200.0,^HSI,-0.00615213641142909
2020-02-27,26529.1699,26849.5703,26419.9707,26778.6191,2110369700.0,^HSI,0.0248255317732446
2020-02-26,26696.4902,26696.4902,26696.4902,26696.4902,0.0,^HSI,-0.00306695799709855
2020-02-25,26722.3906,26914.0508,26667.0391,26893.2305,1924042900.0,^HSI,0.00736951930857188
2020-02-24,27105.3496,27105.3496,26813.2207,26820.8809,2044657000.0,^HSI,-0.00269025322190286
2020-02-21,27450.4609,27484.5293,27264.7793,27308.8105,1773613400.0,^HSI,0.0181921541585162
2020-02-20,27767.2793,27767.2793,27383.1309,27609.1602,1582073100.0,^HSI,0.0109982710524867
2020-02-19,27486.4609,27697.4609,27448.5996,27655.8105,1471538100.0,^HSI,0.00168966747492738
2020-02-18,27766.5,27771.3008,27496.25,27530.1992,1592221400.0,^HSI,-0.00454194969263333
2020-02-17,27766.7109,28055.5801,27766.7109,27959.5996,1412999200.0,^HSI,0.0155974316379084
2020-02-14,27698.5605,27960.6602,27695.5898,27815.5996,1445335900.0,^HSI,-0.00515028834676157
2020-02-13,27953.6504,27953.6504,27695.5996,27730.0,1617010200.0,^HSI,-0.00307739546265262
2020-02-12,27717.2207,27892.4805,27614.8301,27823.6602,1796561200.0,^HSI,0.00337757663180671
2020-02-11,27514.25,27674.8105,27436.9902,27583.8809,1868625400.0,^HSI,-0.00861782016731205
2020-02-10,27092.1504,27314.6406,27044.8809,27241.3398,1612017900.0,^HSI,-0.0124181619418172
2020-02-07,27356.2793,27410.5801,27224.1191,27404.2695,1464514700.0,^HSI,0.00598097234556705
2020-02-06,27174.5293,27608.2207,27029.4902,27493.6992,2249533900.0,^HSI,0.00326334916535553
2020-02-05,26869.3203,26926.1191,26641.9199,26786.7402,2498930800.0,^HSI,-0.0257134914751668
2020-02-04,26491.6602,26730.2598,26491.6602,26675.9805,2500238100.0,^HSI,-0.00413487043115457
2020-02-03,26189.6094,26512.5801,26145.5898,26356.9805,2421482700.0,^HSI,-0.0119583233313579
2020-01-31,26757.6094,26818.8398,26295.4902,26312.6309,1874255200.0,^HSI,-0.00168265101535436
2020-01-30,27030.6094,27134.5508,26330.0508,26449.1309,2223567800.0,^HSI,0.00518762264855854
2020-01-29,27101.5391,27333.3008,27101.5391,27160.6309,2203836100.0,^HSI,0.0269006948731159
2020-01-24,27935.4199,27977.6309,27774.5,27949.6406,612128700.0,^HSI,0.0290497559833929
2020-01-23,28109.75,28133.0293,27706.3691,27909.1191,1753263000.0,^HSI,-0.00144980397350791
2020-01-22,28116.5,28393.9297,27937.6797,28341.0391,1343288100.0,^HSI,0.0154759452798352
2020-01-21,28449.3809,28492.0293,27980.5,27985.3301,2236521700.0,^HSI,-0.0125510218148636
2020-01-20,29169.1191,29174.9199,28795.4199,28795.9102,1633383900.0,^HSI,0.0289644644927736
2020-01-17,28988.1602,29101.1504,28813.1309,29056.4199,1545082800.0,^HSI,0.00904676039724572
2020-01-16,28806.1191,28987.7305,28709.5703,28883.0391,1620926200.0,^HSI,-0.00596703931856379
2020-01-15,28891.0703,28972.6797,28619.0996,28773.5898,1240120700.0,^HSI,-0.00378939694057334
2020-01-14,29149.5293,29149.5293,28790.4902,28885.1406,1643504700.0,^HSI,0.00387684681596445
2020-01-13,28772.3691,28971.4004,28671.8398,28954.9395,1765055700.0,^HSI,0.00241642929721464
2020-01-10,28665.1406,28665.1406,28504.2695,28638.1992,1448401000.0,^HSI,-0.0109390765606677
2020-01-09,28367.6504,28561.0,28325.8594,28561.0,1692786200.0,^HSI,-0.00269567228933865
2020-01-08,27999.5801,28198.6094,27857.7305,28087.9199,1709241600.0,^HSI,-0.0165638493049963
2020-01-07,28352.6797,28473.0801,28264.0703,28322.0605,1302687200.0,^HSI,0.0083359893090551
2020-01-06,28326.5,28367.8691,28054.2891,28226.1895,1793426600.0,^HSI,-0.00338502913656302
2020-01-03,28828.3594,28883.3008,28428.1699,28451.5,1797904800.0,^HSI,0.00798232081592176
2020-01-02,28249.3691,28543.5195,28245.9707,28543.5195,1262732800.0,^HSI,0.00323425829921087
2019-12-31,28241.4297,28298.4609,28123.8594,28189.75,873713900.0,^HSI,-0.0123940392144003
2019-12-30,28250.4805,28418.6504,28165.1309,28319.3906,1420447400.0,^HSI,0.00459885596715104
2019-12-27,28033.6602,28226.1094,28000.6191,28225.4199,1375016100.0,^HSI,-0.00331824583824192
2019-12-24,27901.5098,27921.2891,27792.6602,27864.2109,483984100.0,^HSI,-0.0127972941157202
2019-12-23,28024.6191,28024.6191,27830.0801,27906.4102,1216834000.0,^HSI,0.00151446241027409
2019-12-20,27834.5508,27959.5195,27740.6602,27871.3496,1680024400.0,^HSI,-0.00125636367231485
2019-12-19,27908.7793,27908.7793,27675.2402,27800.4902,1296810200.0,^HSI,-0.00254237419489733
2019-12-18,27884.2109,27884.2109,27884.2109,27884.2109,0.0,^HSI,0.00301148286946384
2019-12-17,27630.6895,27894.7207,27563.4395,27843.7109,1926224500.0,^HSI,-0.00145243486162272
2019-12-16,27530.5,27715.9297,27473.3203,27508.0898,1421412600.0,^HSI,-0.012053748913188
2019-12-13,27494.5098,27687.7598,27405.2598,27687.7598,2212195500.0,^HSI,0.00653153313466337
2019-12-12,26837.9395,27048.9805,26837.9395,26994.1406,1451721900.0,^HSI,-0.0250514741896887
2019-12-11,26410.0898,26659.9805,26364.4297,26645.4297,1409589200.0,^HSI,-0.0129180219206534
2019-12-10,26378.9902,26527.0898,26355.5293,26436.6191,956293300.0,^HSI,-0.00783663849114058
2019-12-09,26513.9707,26618.25,26432.2695,26494.7305,1301819900.0,^HSI,0.00219814038172528
2019-12-06,26345.1992,26520.0801,26309.3398,26498.3691,1644211100.0,^HSI,0.000137332968908499
2019-12-05,26300.5098,26300.5098,26134.0605,26217.0391,1228026600.0,^HSI,-0.0106168798139353
2019-12-04,26071.3906,26191.7891,25995.1504,26062.5605,1502327900.0,^HSI,-0.00589229773090594
2019-12-03,26315.9707,26424.1191,26063.0195,26391.3008,1795451800.0,^HSI,0.0126135074103713
2019-12-02,26475.3398,26511.5508,26393.0898,26444.7207,1348911800.0,^HSI,0.00202414804805673
2019-11-29,26705.3809,26705.3809,26308.0996,26346.4902,2004856800.0,^HSI,-0.0037145599348305
2019-11-28,26763.6309,26991.8008,26763.6309,26893.7305,998841900.0,^HSI,0.0207708994953719
2019-11-27,26943.5195,26974.2793,26866.8008,26954.0,1133748200.0,^HSI,0.00224102416732408
2019-11-26,27183.9004,27227.8691,26913.9199,26913.9199,2416392100.0,^HSI,-0.001486981524078
2019-11-25,26873.3496,27114.2207,26852.8906,26993.0391,1497175900.0,^HSI,0.00293971299216067
2019-11-22,26584.8809,26690.1699,26487.6699,26595.0801,1100431900.0,^HSI,-0.0147430231373985
2019-11-21,26587.5898,26587.5898,26306.0195,26466.8809,1712162300.0,^HSI,-0.00482041037357128
2019-11-20,26936.7891,26962.1699,26804.3496,26889.6094,1333243700.0,^HSI,0.0159719802872578
2019-11-19,26671.3203,27093.8008,26605.6309,27093.8008,1542578800.0,^HSI,0.00759369156176737
2019-11-18,26442.3906,26702.1602,26406.3496,26681.0898,1425323100.0,^HSI,-0.0152326727079207
2019-11-15,26529.9492,26544.6504,26300.0801,26326.6602,1180282700.0,^HSI,-0.0132839251566105
2020-04-14,19150.3008,19185.0801,19093.1191,19126.9297,0.0,^N225,
2020-04-13,19110.9883,19199.395,19003.1141,19150.3008,438153.0,^N225,0.00122189501224557
2020-04-10,19500.0703,19500.0703,19235.9609,19498.5,87500.0,^N225,0.0181824402465782
2020-04-09,19376.0,19406.9609,19158.5508,19345.7695,82300.0,^N225,-0.00783293586686162
2020-04-08,19047.7598,19454.3398,18730.8008,19353.2402,105900.0,^N225,0.000386167115244529
2020-04-07,18878.8594,19162.5195,18553.1406,18950.1797,108200.0,^N225,-0.0208265125547297
2020-04-06,17857.9902,18672.2598,17802.6191,18576.3008,105700.0,^N225,-0.0197295701633901
2020-04-03,17951.4395,18059.1504,17646.5,17820.1895,96000.0,^N225,-0.0407030069194401
2020-04-02,17934.4199,18132.0391,17707.6602,17818.7207,107300.0,^N225,-8.24233659243445e-05
2020-04-01,18686.1191,18784.25,17871.6191,18065.4102,105800.0,^N225,0.0138444001762705
2020-03-31,19181.9004,19336.1895,18834.1602,18917.0098,122200.0,^N225,0.047139787614676
2020-03-30,18884.0703,19084.9707,18578.1992,19084.9707,121000.0,^N225,0.00887882925344807
2020-03-27,19021.9707,19389.4297,18832.2109,19389.4297,148900.0,^N225,0.0159528146406847
2020-03-26,19234.7695,19240.2891,18512.8105,18664.5996,128100.0,^N225,-0.0373827446817582
2020-03-25,18446.8008,19564.3809,18446.8008,19546.6309,147700.0,^N225,0.0472569098133773
2020-03-24,17206.8809,18100.3906,17197.1406,18092.3496,147300.0,^N225,-0.074400611923357
2020-03-23,16570.5703,17049.0293,16480.9492,16887.7793,170300.0,^N225,-0.0665789865126198
2020-03-19,16995.7695,17160.9707,16358.1904,16552.8301,198900.0,^N225,-0.019833821490076
2020-03-18,17154.0801,17396.8398,16698.4609,16726.5508,177200.0,^N225,0.0104949243694588
2020-03-17,16726.9492,17557.0391,16378.9404,17011.5293,198800.0,^N225,0.017037493468169
2020-03-16,17586.0801,17785.7598,16914.4492,17002.0391,158100.0,^N225,-0.000557868715541976
2020-03-13,18183.4707,18184.4609,16690.5996,17431.0508,233400.0,^N225,0.0252329557341153
2020-03-12,19064.5098,19142.1797,18339.2695,18559.6309,164600.0,^N225,0.0647453852868123
2020-03-11,19758.2598,19974.8301,19392.25,19416.0605,129200.0,^N225,0.0461447538808544
2020-03-10,19474.8906,19970.3496,18891.7695,19867.1191,164700.0,^N225,0.0232312110893969
2020-03-09,20343.3105,20347.1895,19472.2598,19698.7598,170300.0,^N225,-0.0084742684207294
2020-03-06,21009.8008,21061.1992,20613.9102,20749.75,111700.0,^N225,0.0533531151539803
2020-03-05,21399.8691,21399.8691,21220.7598,21329.1191,85700.0,^N225,0.0279217388161304
2020-03-04,20897.1992,21245.9297,20862.0508,21100.0605,94600.0,^N225,-0.0107392433286192
2020-03-03,21651.9902,21719.7793,21082.7305,21082.7305,105300.0,^N225,-0.000821324659234901
2020-03-02,20849.7891,21593.1094,20834.2891,21344.0801,123700.0,^N225,0.0123963829068534
2020-02-28,21518.0098,21528.1309,20916.4004,21142.9609,148500.0,^N225,-0.00942271576276554
2020-02-27,22255.8301,22272.2598,21844.2891,21948.2305,106200.0,^N225,0.0380868887668426
2020-02-26,22374.1406,22456.5508,22127.4199,22426.1895,99300.0,^N225,0.0217766530199324
2020-02-25,22949.3691,22950.2305,22335.2109,22605.4102,105800.0,^N225,0.00799158055807903
2020-02-21,23427.7695,23588.5508,23378.3301,23386.7402,62100.0,^N225,0.034563849675243
2020-02-20,23666.5801,23806.5605,23426.4199,23479.1504,63300.0,^N225,0.00395139293504432
2020-02-19,23329.3301,23468.5605,23234.9609,23400.6992,61600.0,^N225,-0.00334131340629773
2020-02-18,23398.5703,23402.0098,23133.5996,23193.8008,59500.0,^N225,-0.00884154777734159
2020-02-17,23489.7793,23561.9805,23335.9902,23523.2402,54000.0,^N225,0.0142037694830939
2020-02-14,23714.5195,23738.4199,23603.4805,23687.5898,69100.0,^N225,0.00698669054954437
2020-02-13,23849.7598,23908.8496,23784.3105,23827.7305,64500.0,^N225,0.00591620765064071
2020-02-12,23741.2109,23869.7305,23693.7207,23861.2109,74600.0,^N225,0.00140510234493374
2020-02-10,23631.7891,23788.25,23621.7207,23685.9805,56500.0,^N225,-0.00734373459646998
2020-02-07,23899.0098,23943.4492,23759.4199,23827.9805,65400.0,^N225,0.00599510752784749
2020-02-06,23641.0996,23995.3691,23625.1309,23873.5898,95100.0,^N225,0.00191410682076065
2020-02-05,23351.4707,23414.6895,23241.6406,23319.5605,70300.0,^N225,-0.0232067864381251
2020-02-04,22881.1309,23118.1309,22854.4492,23084.5898,67900.0,^N225,-0.0100761204311719
2020-02-03,22874.2695,23023.7305,22775.9199,22971.9395,72500.0,^N225,-0.00487989177958026
2020-01-31,23148.9199,23421.5898,23139.9805,23205.1797,75400.0,^N225,0.0101532654654606
2020-01-30,23284.5801,23318.5703,22892.9492,22977.75,69600.0,^N225,-0.00980081615140438
2020-01-29,23309.3203,23392.6094,23214.2793,23379.4004,54900.0,^N225,0.0174799708413573
2020-01-28,23126.9297,23243.3594,23115.1504,23215.7109,64400.0,^N225,-0.00700144132011193
2020-01-27,23427.9004,23463.8906,23317.3203,23343.5098,62400.0,^N225,0.00550484542775731
2020-01-24,23850.1191,23869.3809,23755.3203,23827.1797,48700.0,^N225,0.0207196734400241
2020-01-23,23843.5098,23910.0098,23779.2305,23795.4395,55500.0,^N225,-0.00133210058427524
2020-01-22,23835.4902,24040.8691,23831.0996,24031.3496,49000.0,^N225,0.00991408878999689
2020-01-21,24072.8105,24081.75,23843.4805,23864.5605,44600.0,^N225,-0.00694047994707725
2020-01-20,24080.6797,24108.1094,24061.6699,24083.5098,38300.0,^N225,0.00917466299033665
2020-01-17,24103.4492,24115.9492,24013.75,24041.2598,59400.0,^N225,-0.00175431240507973
2020-01-16,23960.1992,23975.3809,23905.3809,23933.1309,55400.0,^N225,-0.00449763868031572
2020-01-15,23923.4805,23997.3906,23875.8203,23916.5801,57200.0,^N225,-0.000691543453681609
2020-01-14,23969.0391,24059.8594,23951.6602,24025.1699,64200.0,^N225,0.00454035650356222
2020-01-10,23813.2793,23903.2891,23761.0801,23850.5703,55900.0,^N225,-0.00726736171801234
2020-01-09,23530.2891,23767.0898,23506.1504,23739.8691,62200.0,^N225,-0.00464144876233841
2020-01-08,23217.4902,23303.2109,22951.1797,23204.7598,79400.0,^N225,-0.0225405328793493
2020-01-07,23320.1191,23577.4395,23299.9199,23575.7207,64300.0,^N225,0.0159864141321557
2020-01-06,23319.7598,23365.3594,23148.5293,23204.8594,72800.0,^N225,-0.0157306452990004
2019-12-30,23770.9297,23782.4902,23656.6191,23656.6191,41600.0,^N225,0.0194683230875339
2019-12-27,23953.75,23967.1797,23837.7207,23837.7207,44800.0,^N225,0.0076554303569103
2019-12-26,23787.6992,23931.5098,23775.4004,23924.9199,40300.0,^N225,0.00365803430191214
2019-12-25,23813.5898,23824.8496,23782.8691,23782.8691,31600.0,^N225,-0.0059373573911109
2019-12-24,23839.1797,23853.5605,23796.3496,23830.5801,37900.0,^N225,0.00200610783330601
2019-12-23,23921.2891,23923.0898,23810.8203,23821.1094,45200.0,^N225,-0.000397417937803235
2019-12-20,23893.4492,23908.7695,23746.6309,23816.6309,70300.0,^N225,-0.000188005517492873
2019-12-19,23911.4609,23945.5293,23835.2891,23864.8496,55600.0,^N225,0.00202458106700565
2019-12-18,24023.2695,24046.0898,23919.3594,23934.4297,66300.0,^N225,0.00291558929413904
2019-12-17,24091.1191,24091.1191,23996.5098,24066.1191,64000.0,^N225,0.00550209057205975
2019-12-16,23955.1992,24036.3008,23950.0508,23952.3496,53300.0,^N225,-0.00472737210047292
2019-12-13,23810.5605,24050.0391,23775.7305,24023.0996,115500.0,^N225,0.00295378120232503
2019-12-12,23449.2793,23468.1504,23360.4297,23424.8105,56300.0,^N225,-0.0249047421008071
2019-12-11,23421.1406,23438.4297,23333.6309,23391.8594,61300.0,^N225,-0.00140667520021132
2019-12-10,23372.3906,23449.4707,23336.9297,23410.1895,52800.0,^N225,0.000783610216124941
2019-12-09,23544.3105,23544.3105,23360.0098,23430.6992,55800.0,^N225,0.00087610140874772
2019-12-06,23347.6699,23412.4805,23338.4004,23354.4004,54400.0,^N225,-0.0032563603565019
2019-12-05,23292.6992,23363.4395,23259.8203,23300.0898,61400.0,^N225,-0.0023254975109529
2019-12-04,23186.7402,23203.7695,23044.7793,23135.2305,58100.0,^N225,-0.00707547916832496
2019-12-03,23231.1406,23388.1797,23186.8398,23379.8105,58800.0,^N225,0.0105717554878046
2019-12-02,23388.6309,23562.0508,23378.4004,23529.5,47700.0,^N225,0.00640251126073066
2019-11-29,23497.4395,23498.7695,23273.3691,23293.9102,52100.0,^N225,-0.0100125289530165
2019-11-28,23458.8809,23482.3203,23367.3301,23409.1406,44800.0,^N225,0.00494680364999445
2019-11-27,23452.8496,23507.8203,23418.2305,23437.7695,52200.0,^N225,0.00122297953988104
2019-11-26,23451.4004,23608.0605,23350.0996,23373.3203,94300.0,^N225,-0.00274980091428922
2019-11-25,23292.8496,23347.1797,23255.3906,23292.8105,50300.0,^N225,-0.00344451703765847
2019-11-22,23030.3301,23219.5098,23030.3301,23112.8809,55600.0,^N225,-0.00772468397491144
2019-11-21,23071.4902,23108.0801,22726.7109,23038.5801,69800.0,^N225,-0.00321469228874882
2019-11-20,23176.4902,23303.1699,23086.1191,23148.5703,65700.0,^N225,0.00477417442926531
2019-11-19,23366.3594,23389.5293,23244.9297,23292.6504,64200.0,^N225,0.00622414681048356
2019-11-18,23304.25,23420.6191,23271.2891,23416.7598,57300.0,^N225,0.00532826440395118
2019-11-15,23160.5293,23340.7695,23121.5898,23303.3203,72200.0,^N225,-0.00484437219192047
